ID	pair	second_dim_step	first_dim_step	avg_response
6808	reason-risen	5	1	98
6808	reason-risen	5	2	98
6808	reason-risen	5	3	98
6808	reason-risen	5	4	97.6666666666667
6808	reason-risen	5	5	64.6666666666667
6808	reason-risen	5	6	64.3333333333333
6808	reason-risen	5	7	95
6808	kata-katta	1	1	9
6808	kata-katta	1	2	25
6808	kata-katta	1	3	36.3333333333333
6808	kata-katta	1	4	43.6666666666667
6808	kata-katta	1	5	63
6808	kata-katta	1	6	99.3333333333333
6808	kata-katta	1	7	95.6666666666667
6808	kata-katta	2	1	9.33333333333333
6808	kata-katta	2	2	80
6808	kata-katta	2	3	64.3333333333333
6808	kata-katta	2	4	38.3333333333333
6808	kata-katta	2	5	90
6808	kata-katta	2	6	98.6666666666667
6808	kata-katta	2	7	69
6808	kata-katta	3	1	3.66666666666667
6808	kata-katta	3	2	36.3333333333333
6808	kata-katta	3	3	62.6666666666667
6808	kata-katta	3	4	35.6666666666667
6808	kata-katta	3	5	61.3333333333333
6808	kata-katta	3	6	65.6666666666667
6808	kata-katta	3	7	94.3333333333333
6808	kata-katta	4	1	6.66666666666667
6808	kata-katta	4	2	40
6808	kata-katta	4	3	61.3333333333333
6808	kata-katta	4	4	38.3333333333333
6808	kata-katta	4	5	92.6666666666667
6808	kata-katta	4	6	70.3333333333333
6808	kata-katta	4	7	70.3333333333333
6808	kata-katta	5	1	19
6808	kata-katta	5	2	11.6666666666667
6808	kata-katta	5	3	8
6808	kata-katta	5	4	40.6666666666667
6808	kata-katta	5	5	97.6666666666667
6808	kata-katta	5	6	65.6666666666667
6808	kata-katta	5	7	94.3333333333333
6808	toru-tooru	1	1	8
6808	toru-tooru	1	2	50.3333333333333
6808	toru-tooru	1	3	67.6666666666667
6808	toru-tooru	1	4	78.3333333333333
6808	toru-tooru	1	5	99.3333333333333
6808	toru-tooru	1	6	97.6666666666667
6808	toru-tooru	1	7	99.3333333333333
6808	toru-tooru	2	1	8
6808	toru-tooru	2	2	58.3333333333333
6808	toru-tooru	2	3	36.3333333333333
6808	toru-tooru	2	4	99
6808	toru-tooru	2	5	99
6808	toru-tooru	2	6	99.3333333333333
6808	toru-tooru	2	7	99
6808	toru-tooru	3	1	7.33333333333333
6808	toru-tooru	3	2	27
6808	toru-tooru	3	3	52.6666666666667
6808	toru-tooru	3	4	98.6666666666667
6808	toru-tooru	3	5	99.3333333333333
6808	toru-tooru	3	6	99
6808	toru-tooru	3	7	98.6666666666667
6808	toru-tooru	4	1	12.3333333333333
6808	toru-tooru	4	2	22.3333333333333
6808	toru-tooru	4	3	68
6808	toru-tooru	4	4	99
6808	toru-tooru	4	5	99.3333333333333
6808	toru-tooru	4	6	96.3333333333333
6808	toru-tooru	4	7	98.6666666666667
6808	toru-tooru	5	1	11.6666666666667
6808	toru-tooru	5	2	19.3333333333333
6808	toru-tooru	5	3	87
6808	toru-tooru	5	4	89.3333333333333
6808	toru-tooru	5	5	99.3333333333333
6808	toru-tooru	5	6	99.3333333333333
6808	toru-tooru	5	7	98.6666666666667
6840	indent-intent	1	1	4.33333333333333
6840	indent-intent	1	2	2
6840	indent-intent	1	3	4.33333333333333
6840	indent-intent	1	4	98
6840	indent-intent	1	5	97.3333333333333
6840	indent-intent	1	6	98.5
6840	indent-intent	1	7	98.3333333333333
6840	indent-intent	2	1	4.66666666666667
6840	indent-intent	2	2	3
6840	indent-intent	2	3	3
6840	indent-intent	2	4	98.6666666666667
6840	indent-intent	2	5	98.3333333333333
6840	indent-intent	2	6	98.3333333333333
6840	indent-intent	2	7	95.6666666666667
6840	indent-intent	3	1	2.33333333333333
6840	indent-intent	3	2	4
6840	indent-intent	3	3	99.3333333333333
6840	indent-intent	3	4	98.3333333333333
6840	indent-intent	3	5	96.3333333333333
6840	indent-intent	3	6	98
6840	indent-intent	3	7	98.3333333333333
6840	indent-intent	4	1	1.66666666666667
6840	indent-intent	4	2	65
6840	indent-intent	4	3	65.6666666666667
6840	indent-intent	4	4	97.6666666666667
6840	indent-intent	4	5	96.6666666666667
6840	indent-intent	4	6	97.3333333333333
6840	indent-intent	4	7	98.6666666666667
6840	indent-intent	5	1	3
6840	indent-intent	5	2	33.6666666666667
6840	indent-intent	5	3	96
6840	indent-intent	5	4	96.6666666666667
6840	indent-intent	5	5	99
6840	indent-intent	5	6	98
6840	indent-intent	5	7	99.3333333333333
6840	reason-risen	1	1	18
6840	reason-risen	1	2	20.3333333333333
6840	reason-risen	1	3	18
6840	reason-risen	1	4	17
6840	reason-risen	1	5	18.6666666666667
6840	reason-risen	1	6	12
6840	reason-risen	1	7	17.3333333333333
6840	reason-risen	2	1	41.3333333333333
6840	reason-risen	2	2	17.6666666666667
6840	reason-risen	2	3	16.3333333333333
6840	reason-risen	2	4	16.5
6840	reason-risen	2	5	15
6840	reason-risen	2	6	18.3333333333333
6840	reason-risen	2	7	14.3333333333333
6840	reason-risen	3	1	79.3333333333333
6840	reason-risen	3	2	38
6840	reason-risen	3	3	59.3333333333333
6840	reason-risen	3	4	41
6840	reason-risen	3	5	38.6666666666667
6840	reason-risen	3	6	46
6840	reason-risen	3	7	58
6840	reason-risen	4	1	86
6840	reason-risen	4	2	83.6666666666667
6840	reason-risen	4	3	64.6666666666667
6840	reason-risen	4	4	57
6840	reason-risen	4	5	86.5
6840	reason-risen	4	6	74.5
6840	reason-risen	4	7	80
6840	reason-risen	5	1	80.6666666666667
6840	reason-risen	5	2	83.6666666666667
6840	reason-risen	5	3	83
6840	reason-risen	5	4	85.6666666666667
6840	reason-risen	5	5	87.6666666666667
6840	reason-risen	5	6	81.6666666666667
6840	reason-risen	5	7	86
6840	kata-katta	1	1	11.3333333333333
6840	kata-katta	1	2	11.6666666666667
6840	kata-katta	1	3	36
6840	kata-katta	1	4	64.6666666666667
6840	kata-katta	1	5	92.3333333333333
6840	kata-katta	1	6	65.6666666666667
6840	kata-katta	1	7	92.6666666666667
6840	kata-katta	2	1	14.3333333333333
6840	kata-katta	2	2	16.3333333333333
6840	kata-katta	2	3	8.66666666666667
6840	kata-katta	2	4	35
6840	kata-katta	2	5	89.6666666666667
6840	kata-katta	2	6	86
6840	kata-katta	2	7	94.6666666666667
6840	kata-katta	3	1	12.3333333333333
6840	kata-katta	3	2	12
6840	kata-katta	3	3	39.6666666666667
6840	kata-katta	3	4	35.3333333333333
6840	kata-katta	3	5	94.3333333333333
6840	kata-katta	3	6	94
6840	kata-katta	3	7	91.3333333333333
6840	kata-katta	4	1	15
6840	kata-katta	4	2	13
6840	kata-katta	4	3	38.3333333333333
6840	kata-katta	4	4	92.3333333333333
6840	kata-katta	4	5	92
6840	kata-katta	4	6	92.6666666666667
6840	kata-katta	4	7	89.6666666666667
6840	kata-katta	5	1	8.33333333333333
6840	kata-katta	5	2	11.3333333333333
6840	kata-katta	5	3	6.66666666666667
6840	kata-katta	5	4	35.6666666666667
6840	kata-katta	5	5	63
6840	kata-katta	5	6	92.6666666666667
6840	kata-katta	5	7	92.3333333333333
6840	toru-tooru	1	1	8
6840	toru-tooru	1	2	30.6666666666667
6840	toru-tooru	1	3	10.3333333333333
6840	toru-tooru	1	4	32.3333333333333
6840	toru-tooru	1	5	93.6666666666667
6840	toru-tooru	1	6	91.3333333333333
6840	toru-tooru	1	7	95
6840	toru-tooru	2	1	4.66666666666667
6840	toru-tooru	2	2	14
6840	toru-tooru	2	3	15.3333333333333
6840	toru-tooru	2	4	13.3333333333333
6840	toru-tooru	2	5	91.3333333333333
6840	toru-tooru	2	6	84.6666666666667
6840	toru-tooru	2	7	94.6666666666667
6840	toru-tooru	3	1	18
6840	toru-tooru	3	2	12.3333333333333
6840	toru-tooru	3	3	8.33333333333333
6840	toru-tooru	3	4	36
6840	toru-tooru	3	5	92
6840	toru-tooru	3	6	92.6666666666667
6840	toru-tooru	3	7	87.6666666666667
6840	toru-tooru	4	1	9
6840	toru-tooru	4	2	7.33333333333333
6840	toru-tooru	4	3	9.33333333333333
6840	toru-tooru	4	4	91.6666666666667
6840	toru-tooru	4	5	66
6840	toru-tooru	4	6	67
6840	toru-tooru	4	7	95.6666666666667
6840	toru-tooru	5	1	41.3333333333333
6840	toru-tooru	5	2	41
6840	toru-tooru	5	3	17.5
6840	toru-tooru	5	4	8
6840	toru-tooru	5	5	64.6666666666667
6840	toru-tooru	5	6	92.3333333333333
6840	toru-tooru	5	7	93.6666666666667
6867	indent-intent	1	1	4.66666666666667
6867	indent-intent	1	2	5
6867	indent-intent	1	3	4.33333333333333
6867	indent-intent	1	4	35.3333333333333
6867	indent-intent	1	5	65
6867	indent-intent	1	6	94
6867	indent-intent	1	7	94.6666666666667
6867	indent-intent	2	1	6
6867	indent-intent	2	2	4.66666666666667
6867	indent-intent	2	3	5.66666666666667
6867	indent-intent	2	4	5.66666666666667
6867	indent-intent	2	5	94
6867	indent-intent	2	6	95.3333333333333
6867	indent-intent	2	7	95
6867	indent-intent	3	1	4
6867	indent-intent	3	2	5.66666666666667
6867	indent-intent	3	3	5.33333333333333
6867	indent-intent	3	4	5
6867	indent-intent	3	5	94.3333333333333
6867	indent-intent	3	6	94.3333333333333
6867	indent-intent	3	7	94.6666666666667
6867	indent-intent	4	1	6.33333333333333
6867	indent-intent	4	2	4
6867	indent-intent	4	3	5.66666666666667
6867	indent-intent	4	4	36.3333333333333
6867	indent-intent	4	5	95
6867	indent-intent	4	6	94.6666666666667
6867	indent-intent	4	7	95.3333333333333
6867	indent-intent	5	1	5.33333333333333
6867	indent-intent	5	2	4
6867	indent-intent	5	3	6.5
6867	indent-intent	5	4	36.6666666666667
6867	indent-intent	5	5	94
6867	indent-intent	5	6	94.5
6867	indent-intent	5	7	96.5
6867	reason-risen	1	1	6.66666666666667
6867	reason-risen	1	2	8.33333333333333
6867	reason-risen	1	3	56.6666666666667
6867	reason-risen	1	4	34.3333333333333
6867	reason-risen	1	5	92.3333333333333
6867	reason-risen	1	6	94.3333333333333
6867	reason-risen	1	7	95
6867	reason-risen	2	1	8
6867	reason-risen	2	2	6.66666666666667
6867	reason-risen	2	3	7.33333333333333
6867	reason-risen	2	4	7.33333333333333
6867	reason-risen	2	5	92
6867	reason-risen	2	6	93.6666666666667
6867	reason-risen	2	7	92.6666666666667
6867	reason-risen	3	1	6.5
6867	reason-risen	3	2	6.33333333333333
6867	reason-risen	3	3	34.3333333333333
6867	reason-risen	3	4	51
6867	reason-risen	3	5	90.3333333333333
6867	reason-risen	3	6	93.3333333333333
6867	reason-risen	3	7	92
6867	reason-risen	4	1	7
6867	reason-risen	4	2	7.33333333333333
6867	reason-risen	4	3	5.5
6867	reason-risen	4	4	35
6867	reason-risen	4	5	92.3333333333333
6867	reason-risen	4	6	91
6867	reason-risen	4	7	94.3333333333333
6867	reason-risen	5	1	9.66666666666667
6867	reason-risen	5	2	7.5
6867	reason-risen	5	3	7.5
6867	reason-risen	5	4	6.66666666666667
6867	reason-risen	5	5	83.6666666666667
6867	reason-risen	5	6	94
6867	reason-risen	5	7	93.3333333333333
6867	kata-katta	1	1	5.33333333333333
6867	kata-katta	1	2	63.3333333333333
6867	kata-katta	1	3	49.5
6867	kata-katta	1	4	65.3333333333333
6867	kata-katta	1	5	4.33333333333333
6867	kata-katta	1	6	35
6867	kata-katta	1	7	65
6867	kata-katta	2	1	63.6666666666667
6867	kata-katta	2	2	4.33333333333333
6867	kata-katta	2	3	3.66666666666667
6867	kata-katta	2	4	65.3333333333333
6867	kata-katta	2	5	5
6867	kata-katta	2	6	49.5
6867	kata-katta	2	7	96.5
6867	kata-katta	3	1	4.33333333333333
6867	kata-katta	3	2	65.6666666666667
6867	kata-katta	3	3	5
6867	kata-katta	3	4	65
6867	kata-katta	3	5	64.6666666666667
6867	kata-katta	3	6	34.6666666666667
6867	kata-katta	3	7	35.3333333333333
6867	kata-katta	4	1	64.6666666666667
6867	kata-katta	4	2	34.6666666666667
6867	kata-katta	4	3	50
6867	kata-katta	4	4	35.3333333333333
6867	kata-katta	4	5	36
6867	kata-katta	4	6	34.6666666666667
6867	kata-katta	4	7	5.33333333333333
6867	kata-katta	5	1	5
6867	kata-katta	5	2	36.3333333333333
6867	kata-katta	5	3	5.66666666666667
6867	kata-katta	5	4	4.33333333333333
6867	kata-katta	5	5	35.3333333333333
6867	kata-katta	5	6	66
6867	kata-katta	5	7	65.6666666666667
6867	toru-tooru	1	1	5
6867	toru-tooru	1	2	3.66666666666667
6867	toru-tooru	1	3	34.3333333333333
6867	toru-tooru	1	4	93.6666666666667
6867	toru-tooru	1	5	95.3333333333333
6867	toru-tooru	1	6	95.6666666666667
6867	toru-tooru	1	7	94.5
6867	toru-tooru	2	1	5
6867	toru-tooru	2	2	6.33333333333333
6867	toru-tooru	2	3	6.33333333333333
6867	toru-tooru	2	4	94.6666666666667
6867	toru-tooru	2	5	95.3333333333333
6867	toru-tooru	2	6	93
6867	toru-tooru	2	7	94.6666666666667
6867	toru-tooru	3	1	6.33333333333333
6867	toru-tooru	3	2	4.33333333333333
6867	toru-tooru	3	3	5
6867	toru-tooru	3	4	63
6867	toru-tooru	3	5	94
6867	toru-tooru	3	6	95.6666666666667
6867	toru-tooru	3	7	94.6666666666667
6867	toru-tooru	4	1	7.66666666666667
6867	toru-tooru	4	2	4
6867	toru-tooru	4	3	4.33333333333333
6867	toru-tooru	4	4	95
6867	toru-tooru	4	5	93.3333333333333
6867	toru-tooru	4	6	95.3333333333333
6867	toru-tooru	4	7	95
6867	toru-tooru	5	1	5.33333333333333
6867	toru-tooru	5	2	5.66666666666667
6867	toru-tooru	5	3	6.33333333333333
6867	toru-tooru	5	4	92
6867	toru-tooru	5	5	95.6666666666667
6867	toru-tooru	5	6	95.3333333333333
6867	toru-tooru	5	7	92.3333333333333
6993	indent-intent	1	1	1.66666666666667
6993	indent-intent	1	2	12.3333333333333
6993	indent-intent	1	3	16
6993	indent-intent	1	4	55.6666666666667
6993	indent-intent	1	5	77.6666666666667
6993	indent-intent	1	6	81
6993	indent-intent	1	7	81
6993	indent-intent	2	1	9.66666666666667
6993	indent-intent	2	2	35.3333333333333
6993	indent-intent	2	3	70.3333333333333
6993	indent-intent	2	4	85.3333333333333
6993	indent-intent	2	5	83.6666666666667
6993	indent-intent	2	6	81
6993	indent-intent	2	7	83.6666666666667
6993	indent-intent	3	1	8.66666666666667
6993	indent-intent	3	2	68.3333333333333
6993	indent-intent	3	3	39
6993	indent-intent	3	4	71.6666666666667
6993	indent-intent	3	5	76.6666666666667
6993	indent-intent	3	6	85.3333333333333
6993	indent-intent	3	7	90
6993	indent-intent	4	1	1.66666666666667
6993	indent-intent	4	2	29.6666666666667
6993	indent-intent	4	3	32.3333333333333
6993	indent-intent	4	4	33.6666666666667
6993	indent-intent	4	5	64.6666666666667
6993	indent-intent	4	6	85.3333333333333
6993	indent-intent	4	7	87
6993	indent-intent	5	1	8.66666666666667
6993	indent-intent	5	2	40
6993	indent-intent	5	3	75.3333333333333
6993	indent-intent	5	4	59
6993	indent-intent	5	5	71.3333333333333
6993	indent-intent	5	6	85
6993	indent-intent	5	7	88.5
6993	reason-risen	1	1	5.33333333333333
6993	reason-risen	1	2	10
6993	reason-risen	1	3	6.33333333333333
6993	reason-risen	1	4	44
6993	reason-risen	1	5	1.66666666666667
6993	reason-risen	1	6	46
6993	reason-risen	1	7	11
6993	reason-risen	2	1	18.6666666666667
6993	reason-risen	2	2	12.6666666666667
6993	reason-risen	2	3	28.6666666666667
6993	reason-risen	2	4	46.6666666666667
6993	reason-risen	2	5	5.66666666666667
6993	reason-risen	2	6	8
6993	reason-risen	2	7	45.6666666666667
6993	reason-risen	3	1	73
6993	reason-risen	3	2	50
6993	reason-risen	3	3	29.3333333333333
6993	reason-risen	3	4	37.3333333333333
6993	reason-risen	3	5	39
6993	reason-risen	3	6	49
6993	reason-risen	3	7	73
6993	reason-risen	4	1	57
6993	reason-risen	4	2	45.6666666666667
6993	reason-risen	4	3	54
6993	reason-risen	4	4	59
6993	reason-risen	4	5	73.6666666666667
6993	reason-risen	4	6	36.3333333333333
6993	reason-risen	4	7	66.6666666666667
6993	reason-risen	5	1	84.3333333333333
6993	reason-risen	5	2	60.3333333333333
6993	reason-risen	5	3	77.3333333333333
6993	reason-risen	5	4	75
6993	reason-risen	5	5	52.6666666666667
6993	reason-risen	5	6	80.6666666666667
6993	reason-risen	5	7	85.6666666666667
6993	kata-katta	1	1	21.6666666666667
6993	kata-katta	1	2	17.3333333333333
6993	kata-katta	1	3	29.6666666666667
6993	kata-katta	1	4	58.3333333333333
6993	kata-katta	1	5	41.6666666666667
6993	kata-katta	1	6	62.3333333333333
6993	kata-katta	1	7	57.6666666666667
6993	kata-katta	2	1	28.6666666666667
6993	kata-katta	2	2	23.5
6993	kata-katta	2	3	56.3333333333333
6993	kata-katta	2	4	25.3333333333333
6993	kata-katta	2	5	77
6993	kata-katta	2	6	52.6666666666667
6993	kata-katta	2	7	71.6666666666667
6993	kata-katta	3	1	35
6993	kata-katta	3	2	54.6666666666667
6993	kata-katta	3	3	40
6993	kata-katta	3	4	55
6993	kata-katta	3	5	38
6993	kata-katta	3	6	55
6993	kata-katta	3	7	70
6993	kata-katta	4	1	20.3333333333333
6993	kata-katta	4	2	45.6666666666667
6993	kata-katta	4	3	29.3333333333333
6993	kata-katta	4	4	45.6666666666667
6993	kata-katta	4	5	59.3333333333333
6993	kata-katta	4	6	31.6666666666667
6993	kata-katta	4	7	33.6666666666667
6993	kata-katta	5	1	81
6993	kata-katta	5	2	21.6666666666667
6993	kata-katta	5	3	45
6993	kata-katta	5	4	42.3333333333333
6993	kata-katta	5	5	54
6993	kata-katta	5	6	61.6666666666667
6993	kata-katta	5	7	60.6666666666667
6993	toru-tooru	1	1	18.6666666666667
6993	toru-tooru	1	2	54.3333333333333
6993	toru-tooru	1	3	25.6666666666667
6993	toru-tooru	1	4	87.5
6993	toru-tooru	1	5	70.3333333333333
6993	toru-tooru	1	6	57.5
6993	toru-tooru	1	7	93.3333333333333
6993	toru-tooru	2	1	14
6993	toru-tooru	2	2	7.33333333333333
6993	toru-tooru	2	3	61
6993	toru-tooru	2	4	75
6993	toru-tooru	2	5	84.6666666666667
6993	toru-tooru	2	6	76
6993	toru-tooru	2	7	92
6993	toru-tooru	3	1	6
6993	toru-tooru	3	2	31.6666666666667
6993	toru-tooru	3	3	37.3333333333333
6993	toru-tooru	3	4	62.3333333333333
6993	toru-tooru	3	5	36
6993	toru-tooru	3	6	64.6666666666667
6993	toru-tooru	3	7	95
6993	toru-tooru	4	1	15.6666666666667
6993	toru-tooru	4	2	24.6666666666667
6993	toru-tooru	4	3	34.6666666666667
6993	toru-tooru	4	4	57
6993	toru-tooru	4	5	47
6993	toru-tooru	4	6	76.3333333333333
6993	toru-tooru	4	7	67
6993	toru-tooru	5	1	16.6666666666667
6993	toru-tooru	5	2	37.6666666666667
6993	toru-tooru	5	3	49.6666666666667
6993	toru-tooru	5	4	55.5
6993	toru-tooru	5	5	40
6993	toru-tooru	5	6	65.6666666666667
6993	toru-tooru	5	7	62.6666666666667
6994	indent-intent	1	1	0.666666666666667
6994	indent-intent	1	2	4
6994	indent-intent	1	3	34.3333333333333
6994	indent-intent	1	4	67
6994	indent-intent	1	5	89.3333333333333
6994	indent-intent	1	6	94.3333333333333
6994	indent-intent	1	7	99
6994	indent-intent	2	1	4.5
6994	indent-intent	2	2	1.33333333333333
6994	indent-intent	2	3	38.3333333333333
6994	indent-intent	2	4	66.6666666666667
6994	indent-intent	2	5	100
6994	indent-intent	2	6	99
6994	indent-intent	2	7	99
6994	indent-intent	3	1	0.666666666666667
6994	indent-intent	3	2	1
6994	indent-intent	3	3	12.3333333333333
6994	indent-intent	3	4	99.5
6994	indent-intent	3	5	99.6666666666667
6994	indent-intent	3	6	95
6994	indent-intent	3	7	96.6666666666667
6994	indent-intent	4	1	34
6994	indent-intent	4	2	9.66666666666667
6994	indent-intent	4	3	51.5
6994	indent-intent	4	4	95
6994	indent-intent	4	5	97
6994	indent-intent	4	6	98.6666666666667
6994	indent-intent	4	7	97.6666666666667
6994	indent-intent	5	1	10
6994	indent-intent	5	2	2
6994	indent-intent	5	3	55
6994	indent-intent	5	4	97.6666666666667
6994	indent-intent	5	5	98.6666666666667
6994	indent-intent	5	6	99
6994	indent-intent	5	7	99
6994	reason-risen	1	1	38.6666666666667
6994	reason-risen	1	2	37.6666666666667
6994	reason-risen	1	3	62
6994	reason-risen	1	4	32.3333333333333
6994	reason-risen	1	5	45.3333333333333
6994	reason-risen	1	6	47.3333333333333
6994	reason-risen	1	7	42
6994	reason-risen	2	1	22.6666666666667
6994	reason-risen	2	2	91.3333333333333
6994	reason-risen	2	3	61.6666666666667
6994	reason-risen	2	4	28.3333333333333
6994	reason-risen	2	5	55
6994	reason-risen	2	6	85.5
6994	reason-risen	2	7	80.5
6994	reason-risen	3	1	84
6994	reason-risen	3	2	70
6994	reason-risen	3	3	76.3333333333333
6994	reason-risen	3	4	66
6994	reason-risen	3	5	60.5
6994	reason-risen	3	6	49
6994	reason-risen	3	7	82
6994	reason-risen	4	1	87.6666666666667
6994	reason-risen	4	2	72
6994	reason-risen	4	3	47.6666666666667
6994	reason-risen	4	4	56.6666666666667
6994	reason-risen	4	5	34
6994	reason-risen	4	6	100
6994	reason-risen	4	7	68.5
6994	reason-risen	5	1	77.3333333333333
6994	reason-risen	5	2	64.6666666666667
6994	reason-risen	5	3	45.3333333333333
6994	reason-risen	5	4	93.3333333333333
6994	reason-risen	5	5	97
6994	reason-risen	5	6	69
6994	reason-risen	5	7	67
6994	kata-katta	1	1	13.6666666666667
6994	kata-katta	1	2	10.5
6994	kata-katta	1	3	64.5
6994	kata-katta	1	4	21
6994	kata-katta	1	5	23.5
6994	kata-katta	1	6	60.3333333333333
6994	kata-katta	1	7	78
6994	kata-katta	2	1	7
6994	kata-katta	2	2	32
6994	kata-katta	2	3	45.6666666666667
6994	kata-katta	2	4	18.3333333333333
6994	kata-katta	2	5	46.6666666666667
6994	kata-katta	2	6	71.6666666666667
6994	kata-katta	2	7	61.6666666666667
6994	kata-katta	3	1	3
6994	kata-katta	3	2	5.66666666666667
6994	kata-katta	3	3	39.5
6994	kata-katta	3	4	16
6994	kata-katta	3	5	38.5
6994	kata-katta	3	6	44
6994	kata-katta	3	7	32
6994	kata-katta	4	1	23
6994	kata-katta	4	2	14.6666666666667
6994	kata-katta	4	3	24
6994	kata-katta	4	4	3
6994	kata-katta	4	5	3.66666666666667
6994	kata-katta	4	6	56
6994	kata-katta	4	7	33.6666666666667
6994	kata-katta	5	1	29.5
6994	kata-katta	5	2	4.66666666666667
6994	kata-katta	5	3	30.3333333333333
6994	kata-katta	5	4	58.6666666666667
6994	kata-katta	5	5	84
6994	kata-katta	5	6	18.5
6994	kata-katta	5	7	15.3333333333333
6994	toru-tooru	1	1	7
6994	toru-tooru	1	2	27
6994	toru-tooru	1	3	57.3333333333333
6994	toru-tooru	1	4	58
6994	toru-tooru	1	5	60.3333333333333
6994	toru-tooru	1	6	70
6994	toru-tooru	1	7	60.6666666666667
6994	toru-tooru	2	1	19.3333333333333
6994	toru-tooru	2	2	25.3333333333333
6994	toru-tooru	2	3	20.3333333333333
6994	toru-tooru	2	4	82.3333333333333
6994	toru-tooru	2	5	67
6994	toru-tooru	2	6	96.6666666666667
6994	toru-tooru	2	7	96.6666666666667
6994	toru-tooru	3	1	6.5
6994	toru-tooru	3	2	46.3333333333333
6994	toru-tooru	3	3	36.5
6994	toru-tooru	3	4	79.3333333333333
6994	toru-tooru	3	5	66.3333333333333
6994	toru-tooru	3	6	77.6666666666667
6994	toru-tooru	3	7	99
6994	toru-tooru	4	1	12.3333333333333
6994	toru-tooru	4	2	6
6994	toru-tooru	4	3	55
6994	toru-tooru	4	4	50.6666666666667
6994	toru-tooru	4	5	37
6994	toru-tooru	4	6	81.3333333333333
6994	toru-tooru	4	7	61.6666666666667
6994	toru-tooru	5	1	31.3333333333333
6994	toru-tooru	5	2	12
6994	toru-tooru	5	3	28.6666666666667
6994	toru-tooru	5	4	70
6994	toru-tooru	5	5	68.6666666666667
6994	toru-tooru	5	6	59.5
6994	toru-tooru	5	7	69
6998	indent-intent	1	1	24.3333333333333
6998	indent-intent	1	2	32
6998	indent-intent	1	3	39.3333333333333
6998	indent-intent	1	4	59.3333333333333
6998	indent-intent	1	5	45.6666666666667
6998	indent-intent	1	6	68
6998	indent-intent	1	7	58
6998	indent-intent	2	1	29.3333333333333
6998	indent-intent	2	2	31
6998	indent-intent	2	3	43.3333333333333
6998	indent-intent	2	4	65.6666666666667
6998	indent-intent	2	5	61.3333333333333
6998	indent-intent	2	6	64.6666666666667
6998	indent-intent	2	7	66.6666666666667
6998	indent-intent	3	1	28.6666666666667
6998	indent-intent	3	2	39.3333333333333
6998	indent-intent	3	3	50
6998	indent-intent	3	4	55.3333333333333
6998	indent-intent	3	5	58.5
6998	indent-intent	3	6	54.6666666666667
6998	indent-intent	3	7	53
6998	indent-intent	4	1	39.3333333333333
6998	indent-intent	4	2	30.6666666666667
6998	indent-intent	4	3	62.3333333333333
6998	indent-intent	4	4	63.3333333333333
6998	indent-intent	4	5	72.6666666666667
6998	indent-intent	4	6	58.3333333333333
6998	indent-intent	4	7	58.6666666666667
6998	indent-intent	5	1	27.3333333333333
6998	indent-intent	5	2	43.3333333333333
6998	indent-intent	5	3	63.5
6998	indent-intent	5	4	65.3333333333333
6998	indent-intent	5	5	67.3333333333333
6998	indent-intent	5	6	71
6998	indent-intent	5	7	69
6998	reason-risen	1	1	36.3333333333333
6998	reason-risen	1	2	34.5
6998	reason-risen	1	3	33
6998	reason-risen	1	4	37.3333333333333
6998	reason-risen	1	5	27
6998	reason-risen	1	6	42
6998	reason-risen	1	7	37.6666666666667
6998	reason-risen	2	1	37.3333333333333
6998	reason-risen	2	2	36.3333333333333
6998	reason-risen	2	3	36
6998	reason-risen	2	4	34.6666666666667
6998	reason-risen	2	5	40
6998	reason-risen	2	6	44.6666666666667
6998	reason-risen	2	7	40.3333333333333
6998	reason-risen	3	1	44
6998	reason-risen	3	2	58.3333333333333
6998	reason-risen	3	3	51.3333333333333
6998	reason-risen	3	4	52.3333333333333
6998	reason-risen	3	5	50.3333333333333
6998	reason-risen	3	6	47.6666666666667
6998	reason-risen	3	7	47.3333333333333
6998	reason-risen	4	1	54.3333333333333
6998	reason-risen	4	2	61.3333333333333
6998	reason-risen	4	3	55.6666666666667
6998	reason-risen	4	4	56
6998	reason-risen	4	5	56
6998	reason-risen	4	6	57
6998	reason-risen	4	7	55
6998	reason-risen	5	1	64
6998	reason-risen	5	2	66
6998	reason-risen	5	3	58.3333333333333
6998	reason-risen	5	4	64.3333333333333
6998	reason-risen	5	5	67.3333333333333
6998	reason-risen	5	6	69
6998	reason-risen	5	7	61.3333333333333
6998	kata-katta	1	1	30
6998	kata-katta	1	2	35.6666666666667
6998	kata-katta	1	3	51
6998	kata-katta	1	4	53.3333333333333
6998	kata-katta	1	5	59.3333333333333
6998	kata-katta	1	6	53.6666666666667
6998	kata-katta	1	7	48.6666666666667
6998	kata-katta	2	1	40.6666666666667
6998	kata-katta	2	2	49.3333333333333
6998	kata-katta	2	3	50.6666666666667
6998	kata-katta	2	4	54
6998	kata-katta	2	5	56.3333333333333
6998	kata-katta	2	6	56.6666666666667
6998	kata-katta	2	7	60
6998	kata-katta	3	1	37
6998	kata-katta	3	2	44.3333333333333
6998	kata-katta	3	3	42
6998	kata-katta	3	4	41.3333333333333
6998	kata-katta	3	5	64
6998	kata-katta	3	6	56.6666666666667
6998	kata-katta	3	7	44.6666666666667
6998	kata-katta	4	1	37.3333333333333
6998	kata-katta	4	2	33.3333333333333
6998	kata-katta	4	3	45.6666666666667
6998	kata-katta	4	4	59.3333333333333
