Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
613,1742007571902,"15/03/2025, 02:59:31",1741989571902,-5,"14/03/2025, 16:59:31",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,70,trial,150ms pause,ceke9i,3,timedOut,,150.60000002384186,149.70000000001164,150.60000002384186,150.60000002384186,149.70000000001164,150.60000002384186,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,14,spreadsheet3,
614,1742007571922,"15/03/2025, 02:59:31",1741989571922,-5,"14/03/2025, 16:59:31",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,70,trial,response,b4qig6,4,info,,16.600000000034925,0,16.600000000034925,16.600000000034925,0,16.600000000034925,1,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,14,spreadsheet3,
615,1742007575151,"15/03/2025, 02:59:35",1741989575151,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,70,trial,response,b4qig6,4,continue,,3250.6000000119093,3246.7000000000116,3250.6000000119093,3250.6000000119093,3246.7000000000116,3250.6000000119093,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,14,spreadsheet3,
616,1742007575155,"15/03/2025, 02:59:35",1741989575155,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,70,trial,response,b4qig6,4,response,89,2264.5,3246.7000000000116,3251.7999999999884,2264.5,3246.7000000000116,3251.7999999999884,1,987.2999999999884,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,3,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
617,1742007575298,"15/03/2025, 02:59:35",1741989575298,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,150 ms pause,rz316y,1,timedOut,,150.90000001189765,149.89999999996508,150.90000001189765,150.90000001189765,149.89999999996508,150.90000001189765,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
618,1742007575304,"15/03/2025, 02:59:35",1741989575304,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,fixation and stimuli,qfds9m,2,info,audio started,7.100000005972106,0,7.100000005972106,7.100000005972106,0,7.100000005972106,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
619,1742007575750,"15/03/2025, 02:59:35",1741989575750,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,fixation and stimuli,qfds9m,2,info,audio finished,452.50000001193257,449.79999999998836,452.50000001193257,452.50000001193257,449.79999999998836,452.50000001193257,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
620,1742007575751,"15/03/2025, 02:59:35",1741989575751,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,fixation and stimuli,qfds9m,2,continue,,453.8000000238535,449.79999999998836,453.8000000238535,453.8000000238535,449.79999999998836,453.8000000238535,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
621,1742007575899,"15/03/2025, 02:59:35",1741989575899,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,150ms pause,ceke9i,3,timedOut,,151.80000000598375,149.70000000001164,151.80000000598375,151.80000000598375,149.70000000001164,151.80000000598375,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
622,1742007575921,"15/03/2025, 02:59:35",1741989575921,-5,"14/03/2025, 16:59:35",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,response,b4qig6,4,info,,16.399999999965075,0,16.399999999965075,16.399999999965075,0,16.399999999965075,1,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
623,1742007577792,"15/03/2025, 02:59:37",1741989577792,-5,"14/03/2025, 16:59:37",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,response,b4qig6,4,continue,,1894.7000000000116,1881.600000000035,1894.7000000000116,1894.7000000000116,1881.600000000035,1894.7000000000116,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,15,spreadsheet3,
624,1742007577797,"15/03/2025, 02:59:37",1741989577797,-5,"14/03/2025, 16:59:37",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,71,trial,response,b4qig6,4,response,97,1015.7000000000116,1881.600000000035,1897.100000005972,1015.7000000000116,1881.600000000035,1897.100000005972,1,881.4000000059605,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,2,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
625,1742007577929,"15/03/2025, 02:59:37",1741989577929,-5,"14/03/2025, 16:59:37",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,150 ms pause,rz316y,1,timedOut,,151.00000000593718,149.79999999998836,151.00000000593718,151.00000000593718,149.79999999998836,151.00000000593718,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
626,1742007577938,"15/03/2025, 02:59:37",1741989577938,-5,"14/03/2025, 16:59:37",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,fixation and stimuli,qfds9m,2,info,audio started,9.799999999988358,0,9.799999999988358,9.799999999988358,0,9.799999999988358,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
627,1742007578463,"15/03/2025, 02:59:38",1741989578463,-5,"14/03/2025, 16:59:38",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,fixation and stimuli,qfds9m,2,info,audio finished,534.5000000178698,532.7999999999884,534.5000000178698,534.5000000178698,532.7999999999884,534.5000000178698,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
628,1742007578465,"15/03/2025, 02:59:38",1741989578465,-5,"14/03/2025, 16:59:38",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,fixation and stimuli,qfds9m,2,continue,,537.0000000178698,532.7999999999884,537.0000000178698,537.0000000178698,532.7999999999884,537.0000000178698,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
629,1742007578612,"15/03/2025, 02:59:38",1741989578612,-5,"14/03/2025, 16:59:38",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,150ms pause,ceke9i,3,timedOut,,151,149.90000000002328,151,151,149.90000000002328,151,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
630,1742007578631,"15/03/2025, 02:59:38",1741989578631,-5,"14/03/2025, 16:59:38",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,response,b4qig6,4,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
631,1742007581033,"15/03/2025, 02:59:41",1741989581033,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,response,b4qig6,4,continue,,2421.800000017858,2414.399999999965,2421.800000017858,2421.800000017858,2414.399999999965,2421.800000017858,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,16,spreadsheet3,
632,1742007581071,"15/03/2025, 02:59:41",1741989581071,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,72,trial,response,b4qig6,4,response,9,1032.2999999999884,2414.399999999965,2431.1999999999534,1032.2999999999884,2414.399999999965,2431.1999999999534,1,1398.899999999965,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
633,1742007581176,"15/03/2025, 02:59:41",1741989581176,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,150 ms pause,rz316y,1,timedOut,,151.00000001193257,149.79999999998836,151.00000001193257,151.00000001193257,149.79999999998836,151.00000001193257,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
634,1742007581183,"15/03/2025, 02:59:41",1741989581183,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,fixation and stimuli,qfds9m,2,info,audio started,8.400000000023283,0,8.400000000023283,8.400000000023283,0,8.400000000023283,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
635,1742007581706,"15/03/2025, 02:59:41",1741989581706,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,fixation and stimuli,qfds9m,2,info,audio finished,531.0000000238651,516,531.0000000238651,531.0000000238651,516,531.0000000238651,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
636,1742007581709,"15/03/2025, 02:59:41",1741989581709,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,fixation and stimuli,qfds9m,2,continue,,532.6999999999534,516,532.6999999999534,532.6999999999534,516,532.6999999999534,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
637,1742007581844,"15/03/2025, 02:59:41",1741989581844,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,150ms pause,ceke9i,3,timedOut,,152.50000002386514,150,152.50000002386514,152.50000002386514,150,152.50000002386514,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
638,1742007581865,"15/03/2025, 02:59:41",1741989581865,-5,"14/03/2025, 16:59:41",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,response,b4qig6,4,info,,16.79999999998836,0,16.79999999998836,16.79999999998836,0,16.79999999998836,1,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
639,1742007584352,"15/03/2025, 02:59:44",1741989584352,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,response,b4qig6,4,continue,,2510.700000011944,2497.5,2510.700000011944,2510.700000011944,2497.5,2510.700000011944,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,17,spreadsheet3,
640,1742007584358,"15/03/2025, 02:59:44",1741989584358,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,73,trial,response,b4qig6,4,response,8,1698.3000000000466,2497.5,2512.500000023865,1698.3000000000466,2497.5,2512.500000023865,1,814.2000000238186,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,4,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
641,1742007584489,"15/03/2025, 02:59:44",1741989584489,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,150 ms pause,rz316y,1,timedOut,,150.30000000598375,149.70000000001164,150.30000000598375,150.30000000598375,149.70000000001164,150.30000000598375,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
642,1742007584494,"15/03/2025, 02:59:44",1741989584494,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,fixation and stimuli,qfds9m,2,info,audio started,5.600000005972106,0,5.600000005972106,5.600000005972106,0,5.600000005972106,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
643,1742007584886,"15/03/2025, 02:59:44",1741989584886,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,fixation and stimuli,qfds9m,2,info,audio finished,398.20000000001164,383,398.20000000001164,398.20000000001164,383,398.20000000001164,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
644,1742007584888,"15/03/2025, 02:59:44",1741989584888,-5,"14/03/2025, 16:59:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,fixation and stimuli,qfds9m,2,continue,,399.70000000001164,383,399.70000000001164,399.70000000001164,383,399.70000000001164,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
645,1742007585022,"15/03/2025, 02:59:45",1741989585022,-5,"14/03/2025, 16:59:45",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,150ms pause,ceke9i,3,timedOut,,151.1000000059721,150.10000000003492,151.1000000059721,151.1000000059721,150.10000000003492,151.1000000059721,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
646,1742007585044,"15/03/2025, 02:59:45",1741989585044,-5,"14/03/2025, 16:59:45",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,response,b4qig6,4,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,0,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
647,1742007586742,"15/03/2025, 02:59:46",1741989586742,-5,"14/03/2025, 16:59:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,response,b4qig6,4,continue,,1720.4000000118976,1714.7999999999884,1720.4000000118976,1720.4000000118976,1714.7999999999884,1720.4000000118976,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,18,spreadsheet3,
648,1742007586747,"15/03/2025, 02:59:46",1741989586747,-5,"14/03/2025, 16:59:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,74,trial,response,b4qig6,4,response,98,932.1999999999534,1714.7999999999884,1723.4000000118976,932.1999999999534,1714.7999999999884,1723.4000000118976,1,791.2000000119442,0,response_slider,Slider,Slider,2,object-45,trial,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,4,,,1,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19,spreadsheet3,
649,1742007586887,"15/03/2025, 02:59:46",1741989586887,-5,"14/03/2025, 16:59:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,75,trial,150 ms pause,rz316y,1,timedOut,,150.79999999998836,149.79999999998836,150.79999999998836,150.79999999998836,149.79999999998836,150.79999999998836,1,0,0,,Time Limit,screen,0,screen,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19,spreadsheet3,
650,1742007586893,"15/03/2025, 02:59:46",1741989586893,-5,"14/03/2025, 16:59:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,75,trial,fixation and stimuli,qfds9m,2,info,audio started,7.300000011920929,0,7.300000011920929,7.300000011920929,0,7.300000011920929,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19,spreadsheet3,
651,1742007587493,"15/03/2025, 02:59:47",1741989587493,-5,"14/03/2025, 16:59:47",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,75,trial,fixation and stimuli,qfds9m,2,info,audio finished,607.6000000238419,599.2999999999884,607.6000000238419,607.6000000238419,599.2999999999884,607.6000000238419,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,4,,,6,3,left_word,right_word,,,,28,,tooru.png,toru.png,,19,spreadsheet3,
